action,observation.state,timestamp,frame_index,episode_index,index,task_index
"[-1.1532459259033203, -2.024855375289917, 0.12639909982681274, 0.21306930482387543, 2.4348881244659424, 0.9944801330566406, -1.2319406270980835, 0.2199999988079071, -0.001380760339088738, 2.057375192642212, -0.31385162472724915, -0.21429625153541565, -1.5434906482696533, -0.021628251299262047, 1.6910600662231445, 1.0, 0.0]","[-1.3137233257293701, -2.02597975730896, 0.06871809810400009, 0.08410900086164474, 2.676481008529663, 0.8511760830879211, -1.505725622177124, 0.37308332324028015, 0.5122970938682556, 1.9397070407867432, -0.5983779430389404, -0.6419331431388855, -1.6803476810455322, -1.3183823823928833, 1.431283950805664, 1.0, 55.099998474121094, 15.380999565124512, -2.3420000076293945, 3.7279999256134033, 0.14499999582767487, 1.1150000095367432, -0.24899999797344208, 25.367000579833984, -6.163000106811523, 29.790000915527344, 0.3319999873638153, 1.5700000524520874, 0.1679999977350235, 0.0, 0.0, -0.017999999225139618, 0.0, 0.0, 0.1080000028014183, 0.08399999886751175, 0.13199999928474426, 0.0, -0.20999999344348907, 0.09000000357627869, -0.19200000166893005, 0.3240000009536743, 0.31200000643730164, -0.07583999633789062, 0.4801360070705414, -0.09109199792146683, 0.1940770000219345, -0.9517509937286377, -0.19180500507354736, -0.14040400087833405, 0.28672200441360474, 0.3963649868965149, 0.09543400257825851, 0.35180899500846863, -0.840237021446228, 0.26382601261138916, 0.31721600890159607]",12.766666666666667,198,0,462,0
"[-0.8354049921035767, -2.02638840675354, 0.7524161338806152, 0.023009033873677254, 1.5229347944259644, 0.8538127541542053, -0.7786489725112915, 1.0, 0.0348198376595974, 2.0662708282470703, -0.18407638370990753, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7221988439559937, 1.0, 0.0]","[-0.1210157498717308, -2.0259974002838135, 0.025232698768377304, 0.07552359998226166, 1.1730936765670776, -0.07358665019273758, -0.9527350664138794, 1.0, 0.038965851068496704, 2.0658531188964844, -0.18408004939556122, -0.04283974692225456, -1.4628684520721436, 0.05666014924645424, 1.7223323583602905, 1.0, 55.099998474121094, 6.420000076293945, -3.124000072479248, 10.770999908447266, 0.25600001215934753, 0.6579999923706055, -0.21400000154972076, 13.222999572753906, -2.7339999675750732, 44.21099853515625, 0.15299999713897705, 1.343000054359436, 0.18700000643730164, 0.0, 0.0, 0.07199999690055847, -0.25200000405311584, 0.0, 0.05400000140070915, 0.035999998450279236, -0.017999999225139618, 0.0, 0.0, 0.0, -0.017999999225139618, 0.0, -0.006000000052154064, -0.5696709752082825, 0.05887899920344353, -0.013698000460863113, 0.5465840101242065, -0.13382799923419952, -0.8243319988250732, 0.06172899901866913, 0.5588679909706116, 0.015589999966323376, -0.043063998222351074, 0.5320990085601807, 0.028385000303387642, 0.8461480140686035, 0.009836000390350819]",1.7,130,0,430,0
"[-1.0673424005508423, -2.024855375289917, 0.13038793206214905, 0.21000145375728607, 2.4543697834014893, 1.0431077480316162, -1.190830111503601, 0.2199999988079071, -0.39791375398635864, 2.0570685863494873, 0.16628262400627136, -0.35895058512687683, -1.446542501449585, -1.314927577972412, 1.4371858835220337, 1.0, 0.0]","[-1.0761590003967285, -2.024374485015869, 0.13038639724254608, 0.2182820439338684, 2.452981472015381, 1.0423059463500977, -1.208901047706604, 0.3734166622161865, -0.37330785393714905, 2.0591349601745605, 0.0486331507563591, -0.29977357387542725, -1.4508627653121948, -1.0241928100585938, 1.4518399238586426, 1.0, 55.099998474121094, 17.55699920654297, -2.8949999809265137, 2.190000057220459, 0.11800000071525574, 1.2970000505447388, -0.1860000044107437, 20.420000076293945, -11.696000099182129, 37.422000885009766, 0.6970000267028809, 1.437999963760376, 0.4359999895095825, 0.23999999463558197, 0.0, 0.0, -0.07199999690055847, 0.041999999433755875, 0.0, 0.44999998807907104, -1.3200000524520874, -0.05999999865889549, 2.6760001182556152, -0.8159999847412109, 0.006000000052154064, -6.815999984741211, -0.18000000715255737, -0.15695400536060333, 0.4644230008125305, -0.054343000054359436, 0.2318120002746582, -0.943153977394104, -0.15371499955654144, -0.18191799521446228, 0.5328440070152283, -0.06740900129079819, 0.087056003510952, 0.6714209914207458, -0.16759300231933594, 0.6727030277252197, 0.26186901330947876]",1.1,487,0,4,0
"[-1.3130862712860107, -2.0263893604278564, 0.0720956102013588, 0.0860549658536911, 2.6714284420013428, 0.8446105718612671, -1.5100500583648682, 0.2160000056028366, 0.5045256614685059, 1.9394104480743408, -0.5922684669494629, -0.6422765851020813, -1.6706572771072388, -1.3296533823013306, 1.416170358657837, 1.0, 0.0]","[-0.8808411359786987, -2.026014804840088, 0.15588083863258362, -0.0987669974565506, 2.060688018798828, 0.7316610813140869, -0.6766412258148193, 0.8136666417121887, 0.03964640200138092, 2.0658183097839355, -0.18247464299201965, -0.05055265128612518, -1.461594581604004, 0.056747402995824814, 1.7254384756088257, 1.0, 55.099998474121094, 15.708999633789062, -3.8329999446868896, 2.203000068664551, 0.25, 1.0210000276565552, -0.2199999988079071, 13.42199993133545, -3.2360000610351562, 44.20800018310547, 0.16899999976158142, 1.3370000123977661, 0.20900000631809235, -0.44999998807907104, 0.0, 0.0, -0.2160000056028366, 0.0, -0.4620000123977661, 0.0, 0.024000000208616257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2414889931678772, 0.41997799277305603, -0.10130299627780914, 0.3325049877166748, -0.910332977771759, -0.19969700276851654, -0.14440900087356567, 0.5600600242614746, 0.016506999731063843, -0.04053499922156334, 0.5351859927177429, 0.030357999727129936, 0.8440960049629211, 0.012400000356137753]",1.0,343,0,263,0
"[-0.8935430645942688, -2.02638840675354, 0.14419353008270264, -0.11198028922080994, 2.0616698265075684, 0.7225038409233093, -0.6694302558898926, 0.2199999988079071, 0.038348376750946045, 2.0662708282470703, -0.18254226446151733, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7272610664367676, 1.0, 0.0]","[-1.2700109481811523, -2.025665760040283, -0.026872999966144562, 0.05948704853653908, 2.6645801067352295, 0.8763564825057983, -1.3614314794540405, 0.2720833420753479, 0.47469234466552734, 1.927195429801941, -0.6333302855491638, -0.8784329891204834, -1.6127638816833496, -1.3378740549087524, 1.550572156906128, 0.41850000619888306, 55.099998474121094, 15.772000312805176, -2.187999963760376, 2.2799999713897705, 0.1770000010728836, 0.9789999723434448, -0.257999986410141, 28.025999069213867, -4.995999813079834, 28.05299949645996, 0.15299999713897705, 1.8960000276565552, 0.16099999845027924, 0.05400000140070915, 0.0, -0.041999999433755875, 0.029999999329447746, -0.08399999886751175, 0.2639999985694885, 0.36000001430511475, 0.0, -0.2160000056028366, 0.0, 0.0, 0.5400000214576721, 0.07800000160932541, 0.017999999225139618, -0.08464200049638748, 0.4732680022716522, -0.0929500013589859, 0.1931300014257431, -0.9507690072059631, -0.1733970046043396, -0.16932499408721924, 0.2587369978427887, 0.398840993642807, 0.14780299365520477, 0.38263100385665894, -0.8356829881668091, 0.2129800021648407, 0.3314589858055115]",0.4,12,0,34,0
"[-1.088971734046936, -2.0078272819519043, 0.1288537085056305, 0.24927107989788055, 2.390862226486206, 1.021017074584961, -1.0888197422027588, 0.2199999988079071, 0.04034273698925972, 2.0662708282470703, -0.18407638370990753, -0.0470929853618145, -1.4644906520843506, 0.05460859090089798, 1.7244998216629028, 1.0, 0.0]","[-1.0627747774124146, -2.0244617462158203, 0.12796084582805634, 0.1786007434129715, 2.4544472694396973, 1.0329527854919434, -1.17441987991333, 0.3734166622161865, -0.27157434821128845, 2.0508460998535156, 0.19510844349861145, -0.5131347179412842, -1.4618911743164062, -1.5799578428268433, 1.4021248817443848, 1.0, 55.099998474121094, 15.579000473022461, -3.3970000743865967, 2.0269999504089355, 0.17299999296665192, 1.0490000247955322, -0.22699999809265137, 22.405000686645508, -14.37600040435791, 28.332000732421875, 0.6899999976158142, 1.2100000381469727, 0.6589999794960022, -0.017999999225139618, 0.0, -0.13199999928474426, -0.5220000147819519, 0.0, -0.4320000112056732, 0.2160000056028366, 2.5260000228881836, -0.1379999965429306, -0.972000002861023, -2.3940000534057617, -0.5099999904632568, -1.1100000143051147, -0.6420000195503235, -0.16219399869441986, 0.45647600293159485, -0.06406400352716446, 0.2224320024251938, -0.9461060166358948, -0.15261299908161163, -0.17920899391174316, 0.4677650034427643, 0.009232999756932259, 0.17205999791622162, 0.6967120170593262, -0.3911899924278259, 0.45632800459861755, 0.39156800508499146]",2.5,161,0,388,0
"[-1.322290062904358, -2.0263893604278564, 0.06749321520328522, 0.07961331307888031, 2.672654390335083, 0.855961263179779, -1.4802908897399902, 0.2160000056028366, 0.5141893029212952, 1.9496861696243286, -0.6442707777023315, -0.658076286315918, -1.677866816520691, -1.3222895860671997, 1.4336575269699097, 0.24300000071525574, 0.0]","[-1.2678821086883545, -2.0259275436401367, -0.04303169995546341, 0.06203475221991539, 2.6644928455352783, 0.8812598586082458, -1.343388319015503, 0.27033331990242004, 0.47579172253608704, 1.9147361516952515, -0.6335048079490662, -0.8788169026374817, -1.5880372524261475, -1.3198481798171997, 1.555894374847412, 0.4178333282470703, 55.099998474121094, 15.449000358581543, -1.4700000286102295, 1.593000054359436, 0.05999999865889549, 0.9890000224113464, -0.1860000044107437, 25.92799949645996, -4.479000091552734, 28.5310001373291, 0.1940000057220459, 1.6430000066757202, 0.19200000166893005, 0.07800000160932541, 0.0, -0.414000004529953, 0.05400000140070915, 0.041999999433755875, 0.09600000083446503, 0.3059999942779541, 0.05400000140070915, -0.18000000715255737, 0.0, -0.09600000083446503, 0.1979999989271164, 0.6600000262260437, 0.20999999344348907, -0.08410999923944473, 0.4737490117549896, -0.09174499660730362, 0.195251002907753, -0.9501209855079651, -0.16947700083255768, -0.1744229942560196, 0.2583959996700287, 0.40180400013923645, 0.15724200010299683, 0.394322007894516, -0.8278719782829285, 0.21238499879837036, 0.33768200874328613]",12.466666666666667,453,0,499,0
"[-1.0070571899414062, -2.013195514678955, 0.1253252476453781, 0.18699149787425995, 2.3657045364379883, 1.0191766023635864, -0.914559543132782, 0.2199999988079071, 0.032213516533374786, 2.0662708282470703, -0.18561048805713654, -0.039882510900497437, -1.4644906520843506, 0.056756392121315, 1.7248066663742065, 1.0, 0.0]","[-1.0956157445907593, -2.0075526237487793, 0.1291998028755188, 0.2523967921733856, 2.395204544067383, 1.0238786935806274, -1.1042184829711914, 0.37416666746139526, 0.04039674997329712, 2.065870523452759, -0.18399278819561005, -0.046940501779317856, -1.464595913887024, 0.054077550768852234, 1.723554015159607, 1.0, 55.099998474121094, 18.53700065612793, -5.2779998779296875, 0.6819999814033508, 0.3109999895095825, 1.2920000553131104, -0.18799999356269836, 12.817999839782715, -2.4630000591278076, 44.14400100708008, 0.12200000137090683, 1.2940000295639038, 0.19200000166893005, -0.7559999823570251, -0.18000000715255737, 0.017999999225139618, 0.12600000202655792, 0.2939999997615814, -0.035999998450279236, -1.3320000171661377, 0.035999998450279236, 0.0, 0.0, 0.006000000052154064, 0.0, -0.07199999690055847, 0.024000000208616257, -0.1477469950914383, 0.4830569922924042, -0.031971000134944916, 0.27938100695610046, -0.9371749758720398, -0.09921099990606308, -0.18386299908161163, 0.559482991695404, 0.017223000526428223, -0.0417339988052845, 0.5336830019950867, 0.026645999401807785, 0.8451820015907288, 0.011800000444054604]",3.3666666666666667,84,0,238,0
"[-1.3196823596954346, -2.0263893604278564, 0.06595910340547562, 0.06749358028173447, 2.669126272201538, 0.8499787449836731, -1.4802908897399902, 0.2160000056028366, 0.5020718574523926, 1.951220154762268, -0.6442707777023315, -0.658076286315918, -1.6766396760940552, -1.3222895860671997, 1.4235352277755737, 0.24300000071525574, 0.0]","[-1.1960055828094482, -2.024566411972046, 0.08962320536375046, 0.04477670043706894, 2.4928197860717773, 0.8515774011611938, -1.2200690507888794, 0.37308332324028015, 0.24653360247612, 1.9422199726104736, -0.3553518056869507, -0.6562945246696472, -1.6543647050857544, -1.5257755517959595, 1.2187079191207886, 1.0, 55.099998474121094, 15.741000175476074, -3.697000026702881, 3.3299999237060547, 0.29100000858306885, 1.097000002861023, -0.2680000066757202, 26.434999465942383, -4.563000202178955, 28.65399932861328, 0.1770000010728836, 1.718999981880188, 0.17000000178813934, -0.20399999618530273, 0.0, 0.0, 0.3779999911785126, 0.6899999976158142, 0.05400000140070915, -0.492000013589859, 0.8999999761581421, 0.14399999380111694, -1.8240000009536743, 0.0, 0.0, 0.906000018119812, -0.593999981880188, -0.11418499797582626, 0.46967700123786926, -0.09194199740886688, 0.22101899981498718, -0.9480000138282776, -0.1572680026292801, -0.16647100448608398, 0.3676980137825012, 0.2914220094680786, 0.13641299307346344, 0.45014598965644836, -0.7934970259666443, 0.25395700335502625, 0.32130399346351624]",5.4,473,0,377,0
"[-1.322290062904358, -2.0263893604278564, 0.06749321520328522, 0.07976672798395157, 2.6752638816833496, 0.855961263179779, -1.4802908897399902, 0.2160000056028366, 0.5154165029525757, 1.951220154762268, -0.6442707777023315, -0.658076286315918, -1.677866816520691, -1.3212157487869263, 1.4342710971832275, 0.25600001215934753, 0.0]","[-0.0698174461722374, -2.0242698192596436, 0.38478997349739075, 0.13785500824451447, 1.107359528541565, 1.5161433219909668, -0.6982792019844055, 1.0, 0.03762219846248627, 2.0658183097839355, -0.1871512532234192, -0.04514314979314804, -1.4652940034866333, 0.05669505149126053, 1.72118079662323, 1.0, 55.099998474121094, 15.977999687194824, 3.109999895095825, -5.296999931335449, -0.1340000033378601, 0.8830000162124634, -0.46299999952316284, 11.565999984741211, -2.572000026702881, 44.486000061035156, 0.06800000369548798, 1.2450000047683716, 0.24699999392032623, -2.5920000076293945, 0.08399999886751175, 3.125999927520752, 2.549999952316284, 2.615999937057495, -0.7739999890327454, 0.0, -0.06599999964237213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.42038199305534363, 0.20132899284362793, 0.07339199632406235, 0.6309249997138977, -0.5982270240783691, -0.3225040137767792, -0.37422800064086914, 0.5592730045318604, 0.015061999671161175, -0.04225999861955643, 0.5332109928131104, 0.02601899951696396, 0.8455430269241333, 0.00802799966186285]",9.533333333333333,13,0,12,0
"[-0.8036515116691589, -2.02638840675354, 0.7657617330551147, 0.045098260045051575, 1.512810468673706, 0.8812708258628845, -0.776347815990448, 1.0, 0.03282631188631058, 2.0662708282470703, -0.18407638370990753, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7226591110229492, 1.0, 0.0]","[-0.824425220489502, -2.026049852371216, 0.760191798210144, 0.03127039968967438, 1.517137885093689, 0.862885057926178, -0.7778686285018921, 1.0, 0.033416748046875, 2.0658183097839355, -0.18402768671512604, -0.050727151334285736, -1.4615073204040527, 0.05662524700164795, 1.7222975492477417, 1.0, 55.099998474121094, 16.339000701904297, -2.868000030517578, 0.5040000081062317, 0.10899999737739563, 0.9459999799728394, -0.27900001406669617, 13.538999557495117, -2.940000057220459, 43.5099983215332, 0.164000004529953, 1.3450000286102295, 0.18700000643730164, -0.8820000290870667, 0.0, -0.41999998688697815, -0.6420000195503235, 0.1860000044107437, -0.7260000109672546, -0.09000000357627869, 0.05400000140070915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.25274398922920227, 0.4205470085144043, -0.0755549967288971, 0.33498701453208923, -0.9049569964408875, -0.19680599868297577, -0.17350099980831146, 0.5601800084114075, 0.01307899970561266, -0.040474001318216324, 0.5353360176086426, 0.030984999611973763, 0.8440150022506714, 0.009607000276446342]",1.0333333333333334,59,0,194,0
"[-0.5266147255897522, -2.02638840675354, 0.7525700330734253, 0.25755441188812256, 1.503759741783142, 1.1371392011642456, -0.7880059480667114, 1.0, 0.039422281086444855, 2.0662708282470703, -0.18407638370990753, -0.04295080155134201, -1.462649941444397, 0.056756392121315, 1.7211251258850098, 1.0, 0.0]","[-0.8403047323226929, -2.0259101390838623, 0.40218761563301086, -0.036365803331136703, 1.8610774278640747, 0.7817425727844238, -0.7779733538627625, 1.0, 0.03842489793896675, 2.0658531188964844, -0.18402768671512604, -0.05060500279068947, -1.4615247249603271, 0.05669505149126053, 1.723676085472107, 1.0, 55.099998474121094, 16.60700035095215, -3.3529999256134033, 1.9559999704360962, 0.3109999895095825, 1.1269999742507935, -0.2199999988079071, 13.095000267028809, -3.138000011444092, 43.87300109863281, 0.21699999272823334, 1.305999994277954, 0.19499999284744263, 0.024000000208616257, 0.0, -1.6740000247955322, -0.1979999989271164, 1.565999984741211, -0.31200000643730164, 0.1080000028014183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006000000052154064, -0.26072201132774353, 0.41523900628089905, -0.08909100294113159, 0.33283698558807373, -0.9021430015563965, -0.23066499829292297, -0.14883099496364594, 0.5600829720497131, 0.015863999724388123, -0.040525998920202255, 0.5352479815483093, 0.029461000114679337, 0.8441050052642822, 0.011262999847531319]",1.6333333333333333,202,0,328,0
"[-1.2478916645050049, -2.0263893604278564, 0.06964166462421417, 0.09019716829061508, 2.539045572280884, 0.8588762283325195, -1.2690620422363281, 0.2199999988079071, 0.4315077066421509, 1.9553636312484741, -0.5155700445175171, -0.6395158171653748, -1.65056312084198, -1.366468906402588, 1.2716693878173828, 1.0, 0.0]","[-1.1378796100616455, -2.017516613006592, 0.13087500631809235, 0.2545780539512634, 2.413928270339966, 1.0181028842926025, -1.1429052352905273, 0.37416666746139526, 0.041339050978422165, 2.0658531188964844, -0.18497000634670258, -0.04652169719338417, -1.463950276374817, 0.053815800696611404, 1.7242518663406372, 1.0, 55.099998474121094, 14.677000045776367, -6.415999889373779, 2.7090001106262207, 0.4410000145435333, 0.9779999852180481, -0.18299999833106995, 13.04699993133545, -3.0429999828338623, 44.138999938964844, 0.1420000046491623, 1.3320000171661377, 0.21299999952316284, -0.671999990940094, -0.09000000357627869, 0.0, 0.0, 0.3240000009536743, -0.27000001072883606, -0.6000000238418579, 0.0, 0.0, -0.07199999690055847, -0.017999999225139618, -0.10199999809265137, 0.05999999865889549, -0.041999999433755875, -0.12856300175189972, 0.48623600602149963, -0.03769199922680855, 0.2673960030078888, -0.9405099749565125, -0.09564299881458282, -0.18652400374412537, 0.5593979954719543, 0.017666000872850418, -0.041882000863552094, 0.5335010290145874, 0.026448000222444534, 0.8452990055084229, 0.012082000263035297]",5.166666666666667,278,0,158,0
"[0.12486506253480911, -2.02638840675354, -0.027304328978061676, -0.0035278841387480497, 0.9858886003494263, 0.8647041320800781, -0.9703963994979858, 1.0, 0.03834838792681694, 2.0662708282470703, -0.18407638370990753, -0.04402470216155052, -1.4623430967330933, 0.056756392121315, 1.723272681236267, 1.0, 0.0]","[-1.3207380771636963, -2.02597975730896, 0.06594355404376984, 0.06817714869976044, 2.667703628540039, 0.8524324893951416, -1.4799869060516357, 0.37275001406669617, 0.5031707286834717, 1.950770378112793, -0.6412002444267273, -0.6580395102500916, -1.676194667816162, -1.322099208831787, 1.423309326171875, 0.6286666393280029, 55.099998474121094, 15.79800033569336, -2.434999942779541, 3.630000114440918, 0.15000000596046448, 1.1430000066757202, -0.2549999952316284, 25.51099967956543, -5.947999954223633, 30.135000228881836, 0.3059999942779541, 1.6640000343322754, 0.22599999606609344, 0.017999999225139618, 0.0, 0.0, -0.017999999225139618, 0.0, -0.05400000140070915, 0.0, -0.017999999225139618, 0.0, -0.024000000208616257, 0.0, 0.0, 0.0, 0.0, -0.0707160010933876, 0.4775489866733551, -0.09467100352048874, 0.1877640038728714, -0.9546589851379395, -0.18091799318790436, -0.1436610072851181, 0.2828949987888336, 0.3932479918003082, 0.08598999679088593, 0.33926498889923096, -0.8513280153274536, 0.25462499260902405, 0.30871498584747314]",10.6,304,0,274,0
"[-1.322290062904358, -2.0263893604278564, 0.06749321520328522, 0.07976672798395157, 2.6752638816833496, 0.855961263179779, -1.4802908897399902, 0.2160000056028366, 0.5167974233627319, 1.951220154762268, -0.6442707777023315, -0.6553153991699219, -1.6781736612319946, -1.3195281028747559, 1.435038685798645, 0.3230000138282776, 0.0]","[-1.2272062301635742, -2.0252819061279297, 0.0906004011631012, 0.06840400397777557, 2.5413482189178467, 0.8593426942825317, -1.234692096710205, 0.37308332324028015, 0.35625919699668884, 1.9551851749420166, -0.4975518584251404, -0.6507279276847839, -1.6538586616516113, -1.4364142417907715, 1.1586625576019287, 1.0, 55.099998474121094, 16.945999145507812, -3.1989998817443848, 1.5160000324249268, 0.20999999344348907, 1.156000018119812, -0.2240000069141388, 25.322999954223633, -4.3429999351501465, 29.507999420166016, 0.1679999977350235, 1.684999942779541, 0.2280000001192093, -0.18000000715255737, 0.0, -0.05400000140070915, 0.15000000596046448, 0.22200000286102295, 0.0, -0.006000000052154064, 0.6539999842643738, 0.041999999433755875, -0.31200000643730164, 0.08399999886751175, 0.017999999225139618, 0.5519999861717224, 0.0, -0.10414300113916397, 0.4739699959754944, -0.08946199715137482, 0.2188120037317276, -0.954662024974823, -0.13248300552368164, -0.15227699279785156, 0.3323589861392975, 0.33904600143432617, 0.10744400322437286, 0.41338300704956055, -0.8376740217208862, 0.19971899688243866, 0.2958509922027588]",3.4,103,0,190,0
"[0.13222843408584595, -2.02638840675354, 0.07838565111160278, -0.03267296031117439, 0.9964736104011536, 1.311859130859375, -0.8199131488800049, 1.0, 0.03972909227013588, 2.0662708282470703, -0.18407638370990753, -0.04295080155134201, -1.4621896743774414, 0.056756392121315, 1.7226591110229492, 1.0, 0.0]","[-0.7279965877532959, -2.026049852371216, 0.7774847745895386, 0.09995359927415848, 1.5123217105865479, 0.9575687646865845, -0.7800499200820923, 1.0, 0.03270129859447479, 2.065870523452759, -0.18401025235652924, -0.050029151141643524, -1.4622926712036133, 0.056712500751018524, 1.7217739820480347, 1.0, 55.099998474121094, 16.743000030517578, -3.1740000247955322, -0.3799999952316284, 0.19599999487400055, 0.9330000281333923, -0.26499998569488525, 13.708000183105469, -2.7850000858306885, 44.45500183105469, 0.15000000596046448, 1.375, 0.19200000166893005, -0.8339999914169312, 0.0, 0.05999999865889549, -0.5040000081062317, 0.0, -0.5820000171661377, 0.09000000357627869, -0.04800000041723251, 0.0, 0.0, -0.017999999225139618, 0.0, 0.0, 0.012000000104308128, -0.27142301201820374, 0.4032190144062042, -0.06307700276374817, 0.33720898628234863, -0.9006689786911011, -0.1934089958667755, -0.19410400092601776, 0.5600720047950745, 0.012609000317752361, -0.040720999240875244, 0.5350630283355713, 0.03079500049352646, 0.8442019820213318, 0.008953000418841839]",12.5,155,0,7,0
"[-0.8943100571632385, -2.02638840675354, 0.14419353008270264, -0.11198028922080994, 2.0616698265075684, 0.7225038409233093, -0.6703506708145142, 0.2199999988079071, 0.038348376750946045, 2.0662708282470703, -0.18254226446151733, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7272610664367676, 1.0, 0.0]","[-0.8956038355827332, -2.026014804840088, 0.14504440128803253, -0.11290149390697479, 2.061246395111084, 0.7219937443733215, -0.6704813838005066, 0.5035833120346069, 0.03858194872736931, 2.065870523452759, -0.18247464299201965, -0.05055265128612518, -1.461594581604004, 0.05666014924645424, 1.725892186164856, 1.0, 55.099998474121094, 16.552000045776367, -3.444000005722046, 1.8949999809265137, 0.20999999344348907, 1.0069999694824219, -0.28999999165534973, 13.62399959564209, -2.8389999866485596, 43.92599868774414, 0.15700000524520874, 1.3660000562667847, 0.19599999487400055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017999999225139618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04800000041723251, -0.23481200635433197, 0.42196598649024963, -0.10404100269079208, 0.33026599884033203, -0.9111440181732178, -0.1977050006389618, -0.14714600145816803, 0.5600640177726746, 0.01591400057077408, -0.04056200012564659, 0.5351669788360596, 0.0309859998524189, 0.8440880179405212, 0.012261000461876392]",5.133333333333334,232,0,208,0
"[-0.006442329380661249, -2.02638840675354, -0.030065104365348816, 0.06795433908700943, 1.0441793203353882, 0.22457411885261536, -0.9954007863998413, 1.0, 0.036814238876104355, 2.0662708282470703, -0.18407638370990753, -0.043411046266555786, -1.4618829488754272, 0.056142717599868774, 1.7226591110229492, 1.0, 0.0]","[-0.8951151967048645, -2.0259974002838135, 0.15642179548740387, -0.10935915261507034, 2.060967206954956, 0.7220286130905151, -0.6764492392539978, 0.6870833039283752, 0.03990814834833145, 2.0658183097839355, -0.18247464299201965, -0.05060500279068947, -1.461594581604004, 0.05664269998669624, 1.7254210710525513, 1.0, 55.099998474121094, 16.145999908447266, -4.47599983215332, 2.2279999256134033, 0.27799999713897705, 1.0499999523162842, -0.21799999475479126, 13.329999923706055, -2.562000036239624, 43.95800018310547, 0.1289999932050705, 1.3370000123977661, 0.1860000044107437, -0.012000000104308128, 0.0, 0.0, -0.035999998450279236, 0.006000000052154064, 0.0, -0.006000000052154064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.23599499464035034, 0.4215709865093231, -0.10394299775362015, 0.32892200350761414, -0.9122999906539917, -0.19683299958705902, -0.1441359966993332, 0.5600630044937134, 0.016674000769853592, -0.04052000120282173, 0.5351999998092651, 0.030209999531507492, 0.84409099817276, 0.012509999796748161]",12.366666666666667,71,0,177,0
"[-0.8390861749649048, -2.02638840675354, 0.36140474677085876, -0.03819495812058449, 1.9062765836715698, 0.7783409357070923, -0.774813711643219, 1.0, 0.038348376750946045, 2.0662708282470703, -0.18407638370990753, -0.05061977729201317, -1.4618829488754272, 0.056756392121315, 1.7241930961608887, 1.0, 0.0]","[-0.844126284122467, -2.02597975730896, 0.5347552299499512, -0.01600164920091629, 1.7305513620376587, 0.8132049441337585, -0.7801371812820435, 1.0, 0.03833765164017677, 2.065870523452759, -0.18402768671512604, -0.05060500279068947, -1.4614723920822144, 0.05662524700164795, 1.7222800254821777, 1.0, 55.099998474121094, 15.137999534606934, -1.0800000429153442, 1.0080000162124634, 0.13899999856948853, 0.7099999785423279, -0.4880000054836273, 13.687999725341797, -2.2950000762939453, 44.32099914550781, 0.15399999916553497, 1.3980000019073486, 0.18700000643730164, 0.05999999865889549, 0.0, -2.130000114440918, -0.34200000762939453, 2.25600004196167, -0.4740000069141388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2553339898586273, 0.41882801055908203, -0.08442399650812149, 0.33266401290893555, -0.9034330248832703, -0.21834999322891235, -0.15957599878311157, 0.5600780248641968, 0.015821000561118126, -0.040539998561143875, 0.5352420210838318, 0.028915999457240105, 0.8441320061683655, 0.01090800017118454]",6.1,206,0,130,0
