observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[0.25333738327026367, -0.030076811090111732, 0.07532583922147751, 0.06669620424509048, 0.014407573267817497, -0.021173270419239998, 0.0, 0.5246683359146118]","[-0.007590442895889282, -0.004506118595600128, 0.0024609416723251343, -0.010411610826849937, 0.0017185471951961517, -0.1018444374203682, 0.0]",0.6000000238418579,5,1,273,1
"[0.29979193210601807, 0.1161329448223114, 0.044929955154657364, 0.05344034731388092, -0.3138141930103302, 0.6109086275100708, 0.0, 0.06772904843091965]","[-0.02074083685874939, 0.016420193016529083, -0.015043339692056179, -0.05330241471529007, 0.05871414393186569, 0.05469582974910736, 1.0]",6.0,16,4,255,2
"[0.25411099195480347, -0.028642451390624046, 0.07257544994354248, -0.008636994287371635, -0.15336820483207703, 0.8566262125968933, 0.0, 1.0008161067962646]","[-0.00884220004081726, 0.00105314701795578, 0.0006387531757354736, -0.03289639577269554, -0.004635252058506012, -0.12272735685110092, 0.0]",0.800000011920929,31,8,209,4
"[0.3563350737094879, -0.11429007351398468, 0.0712447538971901, 0.1931789368391037, -0.09196951240301132, 0.22451892495155334, 0.0, 0.6541022062301636]","[-0.007229328155517578, -0.017278235405683517, -0.0018767043948173523, 0.013940401375293732, 0.00923338532447815, -0.06247711181640625, 1.0]",0.20000000298023224,26,8,395,2
"[0.31984710693359375, -0.06499683111906052, 0.09394808858633041, 0.022030502557754517, 0.10300415009260178, 0.15926259756088257, 0.0, 1.0001531839370728]","[0.0023364126682281494, -0.001534968614578247, -0.01648843288421631, 0.0024941638112068176, -0.012374259531497955, -0.00962604209780693, 0.0]",2.4000000953674316,11,4,210,1
"[0.35454145073890686, 0.0250257458537817, 0.18067708611488342, 0.032141249626874924, -0.2528640329837799, -0.02176511101424694, 0.0, 1.0001531839370728]","[0.006669849157333374, 0.0022865571081638336, -0.01992826536297798, -0.021389976143836975, 0.054679736495018005, 0.01649683713912964, 0.0]",1.399999976158142,8,9,175,7
"[0.34338411688804626, -0.005267644301056862, 0.023493247106671333, 0.15491043031215668, -0.3369438350200653, 0.37557247281074524, 0.0, 1.0001531839370728]","[0.0025596916675567627, -0.0031360089778900146, 5.5402517318725586e-05, 0.000629024114459753, -0.013793468475341797, -0.009237732738256454, 1.0]",1.2000000476837158,3,4,15,4
"[0.3256019353866577, 0.12612180411815643, 0.008782938122749329, -0.02611740119755268, 0.00591243477538228, -0.43047577142715454, 0.0, 0.45315688848495483]","[-0.007079631090164185, 0.006115705706179142, -0.03771330416202545, -0.09814021736383438, 0.009866110980510712, 0.00877794623374939, 0.0]",3.0,23,6,208,1
"[0.3754124641418457, 0.08969217538833618, 0.030250966548919678, 0.1680140346288681, -0.053977061063051224, -0.7704165577888489, 0.0, 0.12975460290908813]","[0.00677451491355896, 0.009589701890945435, -0.006283298134803772, 0.007725387811660767, -0.01614484190940857, 0.06705859303474426, 1.0]",1.2000000476837158,27,3,399,4
"[0.34563010931015015, 0.10828966647386551, 0.09036130458116531, -0.19825510680675507, -0.2437829077243805, 0.7262340784072876, 0.0, 0.5570889115333557]","[0.0005352199077606201, 0.0007689148187637329, -0.01695309206843376, 0.00376100093126297, 2.191215753555298e-05, 0.004289023578166962, 0.0]",0.6000000238418579,46,1,286,0
"[0.4305351972579956, -0.06604872643947601, 0.058092426508665085, -0.07751170545816422, -0.4490608274936676, 0.1850239336490631, 0.0, 1.0001531839370728]","[0.0013865232467651367, 0.0017114877700805664, -0.005508117377758026, -0.0007231461349874735, 0.006098836660385132, 0.008488109335303307, 0.0]",4.199999809265137,39,11,13,1
"[0.34657490253448486, 0.022022869437932968, 0.02809029258787632, 0.07440563291311264, -0.2768060266971588, 0.44425496459007263, 0.0, 0.07270156592130661]","[0.004621982574462891, 0.004788979887962341, 0.010378330945968628, 0.008058294653892517, -0.016052864491939545, 0.035786017775535583, 1.0]",4.800000190734863,0,6,488,11
"[0.25640377402305603, 0.0764385536313057, 0.1734902560710907, 0.0518902912735939, -0.04780814051628113, 0.10506817698478699, 0.0, 1.0001531839370728]","[-0.006596475839614868, -0.00796501338481903, -0.023065362125635147, 0.017931699752807617, 0.06517797708511353, -0.016944408416748047, 1.0]",5.800000190734863,7,6,440,7
"[0.321922242641449, 0.00900399498641491, 0.043484944850206375, 0.15301305055618286, -0.09213165938854218, 0.11690996587276459, 0.0, 0.9865638017654419]","[7.736682891845703e-05, -0.0023718923330307007, -0.0004069320857524872, -0.006596863269805908, 0.0017418265342712402, 0.004195362329483032, 1.0]",3.799999952316284,0,11,232,1
"[0.3908352851867676, 0.09114403277635574, 0.08836469054222107, -0.11922106146812439, -0.2516651153564453, 1.373938798904419, 0.0, 1.0008161067962646]","[0.011308461427688599, 0.008282676339149475, -0.009214997291564941, 0.01133391261100769, 0.0050123631954193115, 0.022941768169403076, 0.0]",5.599999904632568,43,11,409,4
"[0.2452624887228012, -0.04079858213663101, 0.011166260577738285, -0.0847766324877739, -0.20022304356098175, 0.3796656131744385, 0.0, 0.7131344676017761]","[0.022093862295150757, 0.0026740357279777527, -0.007022172212600708, 0.06129316985607147, -0.01054975762963295, -0.06416827440261841, 1.0]",6.599999904632568,29,2,471,4
"[0.3773358166217804, -0.1291327178478241, 0.016034573316574097, 0.05611112341284752, -0.17062434554100037, 0.18773981928825378, 0.0, 0.9865638017654419]","[-0.005865365266799927, -0.020855285227298737, 0.014608323574066162, -0.0136336088180542, -0.03865449130535126, -0.23210477828979492, 1.0]",2.799999952316284,1,8,239,4
"[0.36487826704978943, 0.06770540773868561, 0.04166596010327339, 0.006698355078697205, 0.07487969845533371, 0.29233255982398987, 0.0, 0.5393473505973816]","[0.011611521244049072, -0.011155746877193451, -0.009703435003757477, -0.0012088939547538757, 0.009868018329143524, -0.008916082791984081, 1.0]",0.4000000059604645,8,0,487,2
"[0.2778595983982086, 0.17891955375671387, 0.11421379446983337, -0.05976523458957672, 0.08745993673801422, -0.058542314916849136, 0.0, 0.5729578137397766]","[-0.0006120800971984863, -0.0017438465729355812, 1.9457191228866577e-05, -0.009034605696797371, -0.0023776888847351074, 0.01009446382522583, 0.0]",3.200000047683716,8,4,40,6
"[0.27561765909194946, 0.18505021929740906, 0.0799224004149437, -0.03659961372613907, 0.06392082571983337, 0.05042163282632828, 0.0, 0.9947922229766846]","[-0.005311757326126099, -0.002632707357406616, -0.03039257600903511, -0.0071638114750385284, 0.011799968779087067, 0.01848354935646057, 1.0]",1.0,24,3,411,5
"[0.29864510893821716, 0.11405300348997116, 0.025631340220570564, -0.03291318193078041, 0.05507949739694595, 0.03535839542746544, 0.0, 0.9398812651634216]","[0.00551217794418335, 0.0006312131881713867, 0.03455435484647751, -0.0009051710367202759, -0.010466538369655609, -0.02246779389679432, 1.0]",7.199999809265137,24,13,58,1
"[0.3064439594745636, 0.03978225588798523, 0.03971549868583679, -0.0030501787550747395, 0.005886596627533436, 0.04163723438978195, 0.0, 0.9954678416252136]","[-0.0003803670406341553, -0.0007486864924430847, -0.0024659186601638794, 0.013382716104388237, -0.006229504942893982, -0.01030641794204712, 0.0]",2.5999999046325684,29,2,468,4
"[0.20279261469841003, -0.013408834114670753, 0.06793804466724396, -0.11717686802148819, -0.10969512164592743, 0.19694875180721283, 0.0, 1.0008161067962646]","[-0.007183939218521118, -0.016992978751659393, -0.0004681735299527645, 0.007129266858100891, 0.0683211013674736, 0.038336388766765594, 1.0]",2.0,15,3,280,9
"[0.31814825534820557, 0.0853385478258133, 0.05563649162650108, 0.07579299807548523, -0.3298763930797577, 0.5718027353286743, 0.0, 0.06772904843091965]","[-0.017350435256958008, -0.009618593379855156, -0.006396003067493439, 0.021935012191534042, 0.010209053754806519, -0.051575541496276855, 1.0]",4.599999904632568,11,7,493,4
"[0.3772527873516083, -0.11648578196763992, 0.10071981698274612, 0.08135978877544403, -0.11242850124835968, 0.1529412418603897, 0.0, 0.9865638017654419]","[-0.0018362700939178467, -0.00312110036611557, -0.0056234002113342285, -0.01950138993561268, 0.01395077258348465, 0.00788123905658722, 1.0]",1.0,26,4,227,2
"[0.22903196513652802, -0.03458346799015999, 0.1256435364484787, -0.2720661163330078, -0.26432275772094727, 0.4568297564983368, 0.0, 0.5570889115333557]","[-0.005737960338592529, 0.007795850746333599, -0.007198795676231384, 0.03334973379969597, 0.014976680278778076, -0.014394834637641907, 1.0]",5.0,44,4,162,11
"[0.2935914695262909, 0.12669311463832855, 0.12694083154201508, -0.04280371591448784, 0.08217861503362656, 0.04650184139609337, 0.0, 0.5729578137397766]","[0.0033736824989318848, -0.0027096932753920555, -0.0008511748164892197, -0.02715510129928589, -0.01631063222885132, 0.0030610859394073486, 1.0]",3.0,17,13,181,7
"[0.3264082968235016, -0.01047566905617714, 0.13262830674648285, 0.027932867407798767, 0.031728412955999374, 0.028515055775642395, 0.0, 1.0001531839370728]","[0.002088010311126709, 0.0008938536047935486, -0.01746916025876999, -0.002177756279706955, 0.009402673691511154, 0.022032395005226135, 0.0]",2.799999952316284,40,6,1,3
"[0.33825114369392395, 0.08090025931596756, 0.08317875862121582, -0.037545911967754364, -0.06665181368589401, 1.0082451105117798, 0.0, 0.065320685505867]","[0.0018605440855026245, 0.0048539526760578156, -0.004563548602163792, 0.014060623943805695, 0.008656114339828491, 0.019226789474487305, 0.0]",4.599999904632568,6,1,211,4
"[0.34079381823539734, 0.006866621784865856, 0.021188968792557716, 0.12442571669816971, -0.2970147728919983, 0.4153687059879303, 0.0, 0.672171950340271]","[-0.007100105285644531, 0.00046106427907943726, -0.01547191571444273, 0.017501268535852432, 0.036268994212150574, -0.004603087902069092, 1.0]",2.5999999046325684,17,11,137,11
"[0.3340597450733185, 0.1335698962211609, -0.007591251749545336, -0.051851365715265274, -0.07839401811361313, 0.39692655205726624, 0.0, 0.9988223910331726]","[0.0023604929447174072, -0.0035537797957658768, 0.005722470581531525, -0.020237404853105545, 0.004954181611537933, -0.004309636540710926, 1.0]",1.600000023841858,13,11,362,6
"[0.26230132579803467, -0.022344371303915977, 0.07139483094215393, -0.008282886818051338, -0.15940606594085693, 0.8871874213218689, 0.0, 1.0008161067962646]","[0.024302154779434204, 0.0028842464089393616, 0.02468935400247574, -0.02046787738800049, -0.035744547843933105, -0.002286568284034729, 0.0]",5.0,21,3,157,5
"[0.3157578408718109, -0.06487932801246643, 0.08883397281169891, 0.020730989053845406, 0.11677694320678711, 0.17281268537044525, 0.0, 0.9476637244224548]","[-0.007614195346832275, 0.01109662652015686, 0.004989290609955788, 0.04335920512676239, 0.009366676211357117, -0.02721107006072998, 1.0]",2.5999999046325684,7,2,38,7
"[0.34024855494499207, 0.040845535695552826, 0.053790029138326645, 0.07478268444538116, -0.33283311128616333, 0.4921879172325134, 0.0, 0.06772904843091965]","[0.010055571794509888, 0.0310148186981678, 0.0511581152677536, -0.018939143046736717, -0.09460815787315369, 0.10389653593301773, 1.0]",2.5999999046325684,9,1,63,9
"[0.325398325920105, -0.10870812833309174, 0.048428621143102646, -0.05066555365920067, -0.35760393738746643, 0.14352725446224213, 0.0, 0.9947922229766846]","[-0.006182342767715454, -0.0008998289704322815, 0.019000068306922913, 0.01103973388671875, -0.01751720905303955, -0.02544546127319336, 1.0]",6.400000095367432,43,4,450,1
"[0.3003053069114685, -0.0016760282451286912, 0.054890479892492294, -0.018577590584754944, -0.06670913100242615, -0.8399323225021362, 0.0, 0.7091560959815979]","[-0.009415149688720703, -0.010696761310100555, 0.03357880562543869, -0.0009860098361968994, 0.04848724976181984, -0.06192672252655029, 0.0]",6.400000095367432,11,1,405,10
"[0.33789002895355225, -0.04524313658475876, 0.025815686210989952, 0.1588870882987976, -0.31159982085227966, 0.29870566725730896, 0.0, 1.0001531839370728]","[-0.006942659616470337, -0.013737395405769348, 8.317828178405762e-05, -0.024744808673858643, -0.006405983120203018, -0.012179672718048096, 0.0]",2.0,28,6,499,6
"[0.4440702795982361, -0.07082375884056091, 0.06597812473773956, -0.06467211246490479, -0.5295572876930237, 0.1458667516708374, 0.0, 0.58391273021698]","[0.002472430467605591, 0.010429160669445992, -0.009626522660255432, -0.019457444548606873, 0.03728031367063522, 0.05547022819519043, 0.0]",4.0,22,5,309,3
"[0.3044440746307373, 0.1200161799788475, 0.12185319513082504, -0.053392913192510605, 0.07749101519584656, -0.0084938770160079, 0.0, 0.9981546401977539]","[-0.0066429972648620605, 0.008347265422344208, 0.02640802599489689, -0.007603388279676437, -0.00748024508357048, 0.053669121116399765, 1.0]",7.0,12,12,494,4
"[0.33447474241256714, 0.08094960451126099, 0.0450427420437336, -0.027078546583652496, 0.1419706642627716, 0.5651650428771973, 0.0, 0.36865687370300293]","[0.0007135272026062012, -0.005860522389411926, -0.0035171955823898315, -0.004923071712255478, 0.012977994978427887, -0.016972320154309273, 1.0]",0.6000000238418579,10,13,55,0
"[0.3207189738750458, 0.004192408639937639, 0.03231333941221237, -0.02442627213895321, -0.05606097728013992, -0.7646275162696838, 0.0, 0.12885156273841858]","[0.0016544163227081299, -0.01578497886657715, -0.008093975484371185, -0.013318944722414017, 0.007897362112998962, 0.09328728914260864, 1.0]",0.0,14,2,122,4
"[0.37516242265701294, -0.1316119283437729, 0.010967358946800232, 0.05727821961045265, -0.1770258992910385, 0.20190326869487762, 0.0, 0.8390268683433533]","[0.018529057502746582, -0.021827824413776398, -0.006519794464111328, -0.1405438780784607, -0.009145379066467285, 0.07525469362735748, 0.0]",4.199999809265137,31,13,240,11
"[0.3335396945476532, 0.127100870013237, 0.15557217597961426, 0.05034201964735985, -0.2487133890390396, -0.21251021325588226, 0.0, 1.0001531839370728]","[0.0007643699645996094, -0.0063399747014045715, -0.013576455414295197, 0.02001243457198143, 0.04038190096616745, -0.017660528421401978, 0.0]",2.799999952316284,17,7,264,4
"[0.3075161278247833, 0.11454124748706818, 0.1224236711859703, -0.028563329949975014, -0.025532802566885948, -0.06545428186655045, 0.0, 0.3236125409603119]","[-0.010007113218307495, 0.011503301560878754, -0.021475229412317276, -0.032168298959732056, 0.011088300496339798, 0.006991937756538391, 0.0]",5.599999904632568,3,7,30,2
"[0.3315016031265259, -0.029488960281014442, -0.006632853299379349, -0.06798069179058075, -0.026142863556742668, -0.025323735550045967, 0.0, 0.36950385570526123]","[0.0035196244716644287, 0.0023318566381931305, -0.012638740241527557, 0.001755744218826294, 0.005344055593013763, 0.03513616323471069, 0.0]",1.0,25,1,420,4
"[0.19732052087783813, -0.0024315088521689177, 0.07193741947412491, -0.09583567082881927, -0.08326045423746109, 0.16812461614608765, 0.0, 1.0001531839370728]","[-0.007648736238479614, 0.010806486010551453, -0.006222020834684372, 0.0027265786193311214, 0.00383111834526062, -0.00045984983444213867, 0.0]",5.800000190734863,26,9,319,2
"[0.37244856357574463, -0.001386576215736568, 0.10672135651111603, 0.057835761457681656, -0.4236708879470825, -0.04620792344212532, 0.0, 1.0001531839370728]","[-0.004594385623931885, -0.0015102177858352661, -0.001126968301832676, 0.0050988346338272095, 0.02375001274049282, 0.09091174602508545, 0.0]",0.800000011920929,19,3,54,4
"[0.34102874994277954, 0.10394233465194702, 0.06514567136764526, 0.15269319713115692, -0.06605977565050125, -0.7951066493988037, 0.0, 0.9994885921478271]","[-0.002015352249145508, -0.0034691020846366882, -0.004429742693901062, 0.007847398519515991, 0.0017098784446716309, -0.027133464813232422, 0.0]",6.0,10,5,56,2
"[0.34172314405441284, 0.0023232160601764917, 0.02225593477487564, 0.14212507009506226, -0.31804704666137695, 0.40536198019981384, 0.0, 0.9522681832313538]","[0.009555041790008545, -0.005500510334968567, -0.0007482396904379129, -0.0009573549032211304, -0.04357833042740822, -0.0008030533790588379, 1.0]",0.20000000298023224,14,4,303,4
"[0.36581286787986755, -0.012744257226586342, 0.0497976616024971, -0.3568260967731476, -0.11670437455177307, 0.43600010871887207, 0.0, 0.05980546772480011]","[-0.012880265712738037, 0.015437312424182892, -0.00024120882153511047, -0.00938725471496582, -0.05653280019760132, 0.0778239518404007, 1.0]",7.0,10,1,139,9
"[0.316749632358551, -0.06557265669107437, 0.08907882124185562, 0.019251158460974693, 0.11091507971286774, 0.17730365693569183, 0.0, 0.4690495729446411]","[0.002539396286010742, 0.001990765333175659, 0.01926424354314804, -0.003043755888938904, 0.007304921746253967, -0.023443780839443207, 0.0]",8.199999809265137,16,1,19,3
"[0.18743158876895905, 0.0926499217748642, 0.12109775841236115, 0.047114890068769455, -0.09402772784233093, -0.2528585195541382, 0.0, 1.0008161067962646]","[-0.0004399120807647705, -0.002634551376104355, -0.010625109076499939, 0.029349371790885925, -0.00681757926940918, -0.011644888669252396, 1.0]",1.600000023841858,10,4,330,1
"[0.4081149995326996, 0.12561002373695374, 0.09968771785497665, -0.1455100029706955, -0.3078843355178833, 1.5056061744689941, 0.0, 1.0008161067962646]","[-0.0058328211307525635, 0.01647670939564705, 0.00040293484926223755, 0.015546044334769249, -0.027717188000679016, 0.19929777085781097, 1.0]",0.20000000298023224,27,4,352,0
"[0.31674209237098694, -0.06483739614486694, 0.0905788391828537, 0.02076183445751667, 0.11498337239027023, 0.16602124273777008, 0.0, 1.0001531839370728]","[0.0017932653427124023, -0.007017116062343121, -0.006396293640136719, -0.03837326541543007, -0.01703149825334549, 0.003776226192712784, 1.0]",1.399999976158142,38,8,147,5
"[0.33301496505737305, 0.075888991355896, 0.12397119402885437, -0.05945418402552605, -0.042402755469083786, -0.24620729684829712, 0.0, 0.36865687370300293]","[0.0016997754573822021, -0.0095490338280797, -0.012272708117961884, -0.06028255820274353, 0.01653074473142624, 0.010816484689712524, 0.0]",2.4000000953674316,45,0,8,4
"[0.39636826515197754, 0.10166952759027481, 0.08121783286333084, -0.09447407722473145, -0.2655264437198639, 1.405867099761963, 0.0, 1.0008161067962646]","[-0.0028859376907348633, -0.0010802261531352997, -0.0009634383022785187, 0.0041680708527565, 0.01328548789024353, -0.029025495052337646, 1.0]",4.800000190734863,41,1,403,4
"[0.3785761296749115, 0.10215220600366592, 0.04123755916953087, 0.18013931810855865, -0.06302449852228165, -0.7728208899497986, 0.0, 0.9468915462493896]","[-0.0005117654800415039, -0.007524576038122177, -7.386505603790283e-05, 0.0048153698444366455, -0.003754023462533951, -0.041927486658096313, 1.0]",6.800000190734863,28,13,35,1
"[0.343111127614975, 0.05488426238298416, 0.11157591640949249, -0.12675578892230988, 0.055901069194078445, 0.7892850637435913, 0.0, 1.0001531839370728]","[9.59634780883789e-06, 0.0002026911824941635, 2.1964311599731445e-05, 0.0006640255451202393, -0.0013398677110671997, -0.0005289316177368164, 1.0]",0.4000000059604645,29,13,144,7
"[0.36015647649765015, 0.031092777848243713, 0.08751067519187927, 0.0013185072457417846, 0.11507933586835861, 0.12510932981967926, 0.0, 0.059241458773612976]","[0.0004884898662567139, -0.004852438345551491, 0.0, 0.0009350378531962633, 9.527802467346191e-05, -0.044500287622213364, 1.0]",1.0,10,11,394,4
"[0.3240397274494171, 0.07949632406234741, 0.008273474872112274, 0.03805490955710411, 0.060267847031354904, 0.9532269239425659, 0.0, 0.36865687370300293]","[-0.005261898040771484, -0.004131481051445007, -0.005910314619541168, 0.022748708724975586, 0.01667502522468567, -0.0216524600982666, 1.0]",3.4000000953674316,0,7,20,3
"[0.282096266746521, -0.007576035801321268, 0.11125687509775162, -0.13226935267448425, -0.1700967699289322, 1.0054327249526978, 0.0, 1.0008161067962646]","[-0.0009222924709320068, -0.005095623433589935, -0.0010630711913108826, -0.010335597209632397, 0.007321260869503021, -0.0018305480480194092, 1.0]",8.0,30,13,203,7
"[0.27030590176582336, 0.18241751194000244, 0.049529824405908585, -0.0437634252011776, 0.07572079449892044, 0.06890518218278885, 0.0, 0.9947922229766846]","[0.004546076059341431, -0.004657857120037079, -0.003927364945411682, 0.024431467056274414, -0.020418137311935425, -0.03448057174682617, 0.0]",3.200000047683716,12,11,200,0
"[0.3319280445575714, -0.04997948557138443, -0.03883318975567818, -0.059643104672431946, 0.008903789333999157, -0.09427634626626968, 0.0, 0.9295665621757507]","[0.0016886889934539795, 0.002078697085380554, -0.0008101630955934525, 0.00016098469495773315, 0.0018938519060611725, 0.0004931613802909851, 0.0]",7.599999904632568,8,8,344,5
"[0.37423208355903625, -0.13490797579288483, 0.0589241161942482, 0.09976809471845627, -0.0910593718290329, 0.16332948207855225, 0.0, 0.9865638017654419]","[-0.015568196773529053, 0.02086414396762848, -0.009942162781953812, 0.0011257678270339966, 0.0034075677394866943, 0.0005542933940887451, 0.0]",1.600000023841858,41,5,129,4
"[0.2751009166240692, 0.062853142619133, 0.14683513343334198, -0.32212644815444946, -0.23297218978405, 0.6932945251464844, 0.0, 0.5570889115333557]","[-0.0029052793979644775, -0.0011851638555526733, 0.0003929212689399719, 0.009207390248775482, 0.015739113092422485, -0.00826805830001831, 1.0]",2.5999999046325684,30,0,155,2
"[0.27408695220947266, 0.18990570306777954, 0.10028990358114243, -0.06878776103258133, 0.08647839725017548, -0.06740455329418182, 0.0, 0.573952317237854]","[-0.002353072166442871, -0.0006992071866989136, -0.01311105489730835, -0.02803848683834076, 0.03464969992637634, 0.013252869248390198, 1.0]",0.0,29,11,140,6
"[0.3325604200363159, 0.10612068325281143, -0.05218470096588135, -0.024329962208867073, 0.025670869275927544, 0.3790922462940216, 0.0, 0.6239634156227112]","[-0.014076560735702515, -0.0033341050148010254, 0.03084048628807068, 0.014203771948814392, -0.045495763421058655, -0.04023176431655884, 1.0]",3.200000047683716,13,5,308,8
"[0.3286932110786438, 0.05112040042877197, 0.03383973613381386, -0.10976044088602066, 0.24953947961330414, 0.9437268376350403, 0.0, 0.8454146385192871]","[0.006685614585876465, -0.0070253778249025345, -0.00015322864055633545, 0.006794683635234833, 0.004347711801528931, 0.008090244606137276, 1.0]",0.20000000298023224,12,4,299,10
"[0.33133286237716675, 0.0982581079006195, 0.07695334404706955, -0.1428188532590866, -0.20448258519172668, 0.6594733595848083, 0.0, 1.0156210660934448]","[-0.005689829587936401, -0.006978869438171387, -0.010279953479766846, 0.0069702863693237305, 0.009743720293045044, 0.020584821701049805, 1.0]",4.599999904632568,12,7,469,9
"[0.3291957378387451, 0.10098409652709961, -0.03772726655006409, -0.02034781500697136, -0.013311179354786873, 0.34192419052124023, 0.0, 0.36950385570526123]","[0.0028824806213378906, 0.0006639733910560608, -0.0017534121870994568, -0.0006112675182521343, -0.03244790434837341, 0.012525089085102081, 1.0]",4.0,17,1,267,7
"[0.3432360589504242, -0.017357176169753075, 0.02395384944975376, 0.15261605381965637, -0.3412434160709381, 0.356158971786499, 0.0, 1.0001531839370728]","[-0.009174615144729614, 0.026082536205649376, 0.0011187642812728882, -0.06895490735769272, 0.00470900721848011, 0.17754977941513062, 0.0]",7.199999809265137,5,4,381,5
"[0.40503278374671936, 0.04846905916929245, 0.012720732018351555, 0.0198077280074358, -0.050275981426239014, 0.15981002151966095, 0.0, 0.9988223910331726]","[-0.010738164186477661, -0.0017050877213478088, -0.02754305675625801, -0.009094372391700745, -0.02102893590927124, -0.19538027048110962, 1.0]",1.399999976158142,32,0,3,8
"[0.3331294357776642, 0.0775667130947113, 0.11587995290756226, -0.10893767327070236, -0.015135005116462708, -0.14262771606445312, 0.0, 0.36865687370300293]","[0.024682477116584778, -0.041880086064338684, 0.006284996867179871, -0.024951592087745667, -0.018664240837097168, -0.032539546489715576, 1.0]",5.0,20,7,348,7
"[0.2715475559234619, 0.18791493773460388, 0.08102566003799438, -0.06574400514364243, 0.07917347550392151, -0.04396077245473862, 0.0, 0.573952317237854]","[-0.008550167083740234, -0.0062723308801651, 0.005559459328651428, -0.030035655945539474, -0.028590019792318344, -0.029325351119041443, 0.0]",1.2000000476837158,24,11,46,10
"[0.2896308898925781, 0.1466342955827713, 0.12887656688690186, -0.03627850115299225, 0.07107127457857132, 0.01589498482644558, 0.0, 0.5729578137397766]","[0.006354331970214844, -0.03152984380722046, 0.03744843974709511, 0.015253779478371143, -0.08325155079364777, -0.11603066325187683, 0.0]",2.5999999046325684,20,9,184,2
"[0.3524157404899597, 0.02617121860384941, 0.08358922600746155, -0.0762583315372467, -0.20298443734645844, 1.149881362915039, 0.0, 1.0008161067962646]","[0.003062799572944641, 0.010823026299476624, 0.023949500173330307, 0.029446184635162354, -0.02078406512737274, -0.033888161182403564, 1.0]",4.400000095367432,28,12,416,8
"[0.3258286416530609, 0.0657602846622467, 0.1263928860425949, -0.019835829734802246, -0.026761872693896294, -0.23698800802230835, 0.0, 0.36865687370300293]","[-0.010563507676124573, -0.0074574630707502365, -0.019237764179706573, 0.054354213178157806, 0.02197256311774254, -0.02920643985271454, 0.0]",3.0,22,6,293,1
"[0.29851099848747253, -0.06845048069953918, 0.012884112074971199, 0.15323521196842194, -0.05069103091955185, 0.22322197258472443, 0.0, 0.6541022062301636]","[0.0010651051998138428, -0.019478686153888702, 0.04379922151565552, -0.009801238775253296, -0.014634557068347931, -0.0725632756948471, 0.0]",5.400000095367432,7,6,466,10
"[0.3418475389480591, -0.03384785354137421, -0.0431140772998333, -0.06663011014461517, 0.04089380428195, -0.042689818888902664, 0.0, 0.36950385570526123]","[-0.0004534125328063965, 5.942583084106445e-05, 0.0003190692514181137, 0.0036318525671958923, 0.0013433396816253662, 0.006195738911628723, 0.0]",6.199999809265137,26,11,452,4
"[0.3310339152812958, 0.10586479306221008, -0.05428769066929817, -0.02339927852153778, 0.020680170506238937, 0.3646010756492615, 0.0, 0.3703518807888031]","[0.003433316946029663, 0.0010493546724319458, 0.002221105620265007, -0.008054675534367561, 0.016727518290281296, -0.05840116739273071, 0.0]",1.600000023841858,11,8,195,11
"[0.34942299127578735, 0.008511298336088657, 0.026119181886315346, 0.07203494757413864, -0.2937192916870117, 0.4213029146194458, 0.0, 0.16390947997570038]","[-0.001284271478652954, -0.0008994489908218384, -0.016269013285636902, 0.040262967348098755, 0.014189869165420532, -0.014193415641784668, 1.0]",4.400000095367432,19,5,233,0
"[0.33555006980895996, 0.06945425271987915, -0.00027882802532985806, -0.005094035528600216, -0.09656272828578949, 0.2258935272693634, 0.0, 0.36950385570526123]","[-0.003319859504699707, 0.005099892616271973, 0.024755924940109253, -0.04535733163356781, -0.007357075810432434, 0.023764848709106445, 0.0]",1.2000000476837158,16,10,281,2
"[0.25677788257598877, 0.18570490181446075, 0.019015243276953697, -0.060601264238357544, 0.07224071025848389, 0.057809993624687195, 0.0, 0.5749470591545105]","[0.0011624395847320557, 0.002101343125104904, -0.00022889673709869385, 0.03202936798334122, 0.009295403957366943, -0.00031845271587371826, 1.0]",1.7999999523162842,15,6,202,4
"[0.2523050606250763, -0.0003874034737236798, 0.10014992207288742, 0.05026371777057648, -0.01214553788304329, 0.07214190810918808, 0.0, 0.529549777507782]","[-0.003337264060974121, 0.0023326650261878967, 9.540794417262077e-05, -0.002668280154466629, 0.02190401963889599, 0.10720634460449219, 0.0]",0.6000000238418579,36,2,484,0
"[0.2410835325717926, -0.04585157334804535, 0.02828288823366165, -0.09062961488962173, -0.22524772584438324, 0.4313579499721527, 0.0, 0.5570889115333557]","[0.0012097656726837158, 0.0005263611674308777, -0.002810865640640259, -0.02429026924073696, -0.029717206954956055, 0.04303988069295883, 1.0]",0.6000000238418579,34,3,146,4
"[0.3786044120788574, 0.06169481575489044, 0.02612040936946869, 0.0013431350234895945, 0.09407594799995422, 0.2866794764995575, 0.0, 0.9492040276527405]","[0.01034519076347351, -0.03004138171672821, 0.004250854253768921, 0.0008058249950408936, -0.0004861205816268921, -0.014547944068908691, 1.0]",6.0,20,6,165,4
"[0.33533328771591187, 0.011160681024193764, 0.03483632206916809, -0.0033860323019325733, -0.057111430913209915, -0.7435041069984436, 0.0, 0.12885156273841858]","[-0.0012366175651550293, 0.0006012916564941406, -0.03080715611577034, 0.026712540537118912, 0.00790092721581459, -0.15412002801895142, 1.0]",2.5999999046325684,6,11,14,4
