observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[0.3929687440395355, -0.2996335029602051, 0.34297975897789, 3.010498285293579, -0.033003490418195724, -1.5519782304763794, 0.0, 0.23348015546798706]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013215839862823486]",5.333333492279053,110,0,237,0
"[0.4799322187900543, -0.059745125472545624, 0.19282317161560059, 2.91502046585083, 0.08566929399967194, 0.7045659422874451, 0.0, 0.44933921098709106]","[-0.40885722637176514, 0.387198269367218, 0.36815759539604187, 0.04703439027070999, -0.6435922980308533, 0.39175596833229065, 0.0033039450645446777]",8.733333587646484,129,1,154,0
"[0.494621604681015, -0.053695157170295715, 0.17025639116764069, 2.9083478450775146, 0.09985233843326569, 0.8961310982704163, 0.0, 0.6211453676223755]","[0.07780574262142181, -0.04124732315540314, -0.0888141319155693, -0.12183248996734619, -0.02175969071686268, 0.13723115622997284, 0.015418529510498047]",9.933333396911621,46,0,151,0
"[0.6477078199386597, 0.3480018973350525, 0.37029048800468445, -2.869807720184326, -0.297512024641037, 0.5901912450790405, 0.0, 0.0]","[0.5364284515380859, 0.19554772973060608, -0.21330110728740692, -0.2604760527610779, -0.06655091792345047, -0.9631838798522949, 1.0]",4.133333206176758,7,1,121,0
"[0.5933778285980225, -0.012255662120878696, 0.2633076012134552, 2.8936259746551514, -0.30840951204299927, -0.9567697644233704, 0.0, 0.0]","[-0.0033763141836971045, 0.06499002873897552, 0.1723712831735611, 0.4893314838409424, -0.035405684262514114, 0.30351021885871887, 0.47466957569122314]",14.0,175,2,330,0
"[0.6597506403923035, 0.42415887117385864, 0.4009420871734619, 2.7570881843566895, -0.6811562180519104, 0.8356228470802307, 0.0, 0.9867841601371765]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",5.800000190734863,153,0,107,0
"[0.4946511685848236, -0.05358489602804184, 0.1702742874622345, 2.9092721939086914, 0.10187359899282455, 0.9063760042190552, 0.0, 0.784140944480896]","[-0.28053751587867737, 0.00754491938278079, 0.2508654296398163, -0.08103078603744507, 0.22691792249679565, -0.0746724009513855, 1.0]",2.6666667461395264,97,2,210,0
"[0.34576183557510376, 0.10550503432750702, 0.43099188804626465, -3.088184118270874, 0.011963911354541779, 0.19865405559539795, 0.0, 0.0]","[-0.03631897270679474, 0.03428557515144348, -0.04337877780199051, 0.21343006193637848, -0.15618817508220673, 0.20424270629882812, 0.015418529510498047]",10.800000190734863,3,2,479,0
"[0.6514386534690857, 0.4084816873073578, 0.39773643016815186, 2.786381721496582, -0.6759468913078308, 0.8173616528511047, 0.0, 0.9867841601371765]","[0.09359914809465408, -0.03964107111096382, -0.13656984269618988, -0.009204486384987831, 0.14927765727043152, -0.15359258651733398, 1.0]",9.0,70,0,493,0
"[0.6000537872314453, -0.06218990683555603, 0.23525406420230865, 2.9113645553588867, -0.04137035831809044, -0.8568006753921509, 0.0, 0.0]","[-0.19738547503948212, -0.11555225402116776, -0.12979060411453247, 0.4564518332481384, 0.4165562093257904, 0.2315182238817215, 1.0]",11.066666603088379,234,0,352,0
"[0.39052969217300415, -0.13867127895355225, 0.4141906201839447, 3.137298107147217, -0.07890546321868896, -0.9891861081123352, 0.0, 0.0]","[-0.326948344707489, -0.65751051902771, 0.26016879081726074, -0.793743371963501, -0.4666048586368561, -0.39019399881362915, 1.0]",4.800000190734863,51,0,481,0
"[0.40200433135032654, -0.30790114402770996, 0.35028326511383057, 3.098421335220337, -0.007424755021929741, -1.605080485343933, 0.0, 0.9118942618370056]","[0.10462997853755951, -0.017583491280674934, -0.12698855996131897, -0.09141286462545395, -0.13331305980682373, 0.3104168176651001, 0.1688786745071411]",3.0,89,1,483,0
"[0.4689163565635681, 0.007348981685936451, 0.3950847089290619, 3.059046983718872, -0.17213760316371918, -0.4304784834384918, 0.0, 0.0]","[-0.1754632592201233, -0.2916836440563202, -0.057814858853816986, -0.3027763366699219, 0.06735031306743622, -0.9506789445877075, 1.0]",3.200000047683716,50,1,381,0
"[0.6068416237831116, -0.021949123591184616, 0.25139349699020386, 2.891113758087158, -0.3073909878730774, -0.9906911849975586, 0.0, 0.0]","[-0.008825041353702545, -0.059978336095809937, -0.05623999983072281, 0.04991797357797623, -0.17360374331474304, -0.13314977288246155, 0.16933459043502808]",1.600000023841858,42,1,364,0
"[0.594444215297699, 0.26168912649154663, 0.3895726501941681, 2.672058343887329, -0.6068689227104187, 1.0578497648239136, 0.0, 0.9867841601371765]","[-0.058302368968725204, 0.03539174422621727, 0.03782070800662041, 0.09126023203134537, 0.053550269454717636, 0.19251671433448792, 0.0]",13.800000190734863,26,0,14,0
"[0.38528093695640564, -0.013903758488595486, 0.5401939749717712, 3.134183406829834, -0.04822050407528877, 0.05757344514131546, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",14.266666412353516,104,2,275,0
"[0.38731497526168823, 0.03217953070998192, 0.4257875382900238, -3.0599818229675293, 0.010400144383311272, -0.17842423915863037, 0.0, 0.0]","[0.027495333924889565, -0.3929973542690277, -0.11375557631254196, -0.22456011176109314, -0.023809298872947693, -0.9741693139076233, 1.0]",4.4666666984558105,28,0,468,0
"[0.6651601791381836, 0.4212073087692261, 0.3874759078025818, 2.8556127548217773, -0.6753857731819153, 0.8002506494522095, 0.0, 0.6299559473991394]","[0.16496436297893524, -0.11816933751106262, -0.03896375373005867, 0.08761303126811981, 0.05309472605586052, -0.48366281390190125, 1.0]",7.599999904632568,170,1,466,0
"[0.45809173583984375, -0.24391065537929535, 0.36991605162620544, 3.14146089553833, -0.0731499120593071, -1.3081247806549072, 0.0, 0.9383260011672974]","[0.07575690746307373, -0.37061238288879395, -0.11231262236833572, 0.05503422021865845, 0.30071157217025757, -0.6416049599647522, 1.0]",7.400000095367432,81,0,356,0
"[0.5056498646736145, -0.009991195984184742, 0.31119009852409363, 2.831599473953247, 0.28465455770492554, 0.4304213225841522, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.7333333492279053,190,0,112,0
"[0.6550908088684082, 0.38401955366134644, 0.37489211559295654, -2.9153695106506348, -0.5767073631286621, 0.611005425453186, 0.0, 0.0]","[0.30187323689460754, 0.030371548607945442, -0.4607236385345459, -0.4528238773345947, 0.21183109283447266, 0.7478106021881104, 1.0]",6.733333110809326,93,0,218,0
"[0.5209254622459412, -0.0005295274895615876, 0.3629492223262787, 2.9881584644317627, -0.271941214799881, -0.706159234046936, 0.0, 0.0]","[0.001737003680318594, 0.002578580752015114, -0.01616886630654335, 0.029083626344799995, -0.014734338968992233, 0.16257219016551971, 0.0]",8.0,14,1,392,0
"[0.44554439187049866, -0.005317321512848139, 0.40743333101272583, 3.0914180278778076, -0.14680996537208557, -0.19095079600811005, 0.0, 0.0]","[0.08869121223688126, -0.004422274883836508, -0.03595428913831711, -0.024519283324480057, -0.11905315518379211, 0.15531116724014282, 0.015418529510498047]",0.0,158,1,114,0
"[0.6009555459022522, 0.26843497157096863, 0.3937417268753052, 2.70257568359375, -0.6308770179748535, 1.006898283958435, 0.0, 0.9867841601371765]","[0.13674089312553406, 0.19927579164505005, 0.0724572241306305, -0.050091903656721115, -0.13922682404518127, 0.48303744196891785, 0.042712390422821045]",4.199999809265137,220,0,1,0
"[0.47675621509552, -0.23150445520877838, 0.36641138792037964, -3.1147043704986572, -0.08932279795408249, -1.2158442735671997, 0.0, 0.9383260011672974]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",9.933333396911621,166,0,378,0
"[0.3859727382659912, -0.014017152599990368, 0.5397019982337952, 3.1342527866363525, -0.04852847754955292, 0.056201037019491196, 0.0, 0.0]","[0.3621731400489807, 0.43158435821533203, 0.09584888815879822, 0.6387097835540771, -0.014467919245362282, -0.34812647104263306, 0.0033039450645446777]",15.533333778381348,169,0,128,0
"[0.49459585547447205, -0.053973741829395294, 0.17031121253967285, 2.906956672668457, 0.09706910699605942, 0.8829727172851562, 0.0, 0.5991189479827881]","[0.38460347056388855, 0.6396937370300293, 0.46126508712768555, 0.6758165955543518, -0.7048071026802063, -0.21568229794502258, 0.0033039450645446777]",1.1333333253860474,218,0,39,0
"[0.48752981424331665, -0.2073221355676651, 0.36610114574432373, -3.0276756286621094, -0.02544720470905304, -1.0063117742538452, 0.0, 0.9383260011672974]","[-0.08238699287176132, -0.04513268917798996, -0.01023176684975624, 0.2679038643836975, -0.026717858389019966, -0.009193538688123226, 0.38656389713287354]",8.399999618530273,5,1,438,0
"[0.5339025259017944, 0.23218783736228943, 0.38648003339767456, 2.451275110244751, -0.41798028349876404, 1.4627585411071777, 0.0, 0.9867841601371765]","[-0.1919252723455429, -0.2370528131723404, 0.10372485220432281, 0.6448877453804016, 0.6460312008857727, 0.4083667993545532, 0.9636564254760742]",8.533333778381348,60,1,419,0
"[0.465892493724823, -0.24228818714618683, 0.3605266809463501, 3.140859603881836, -0.09320725500583649, -1.2859642505645752, 0.0, 0.9383260011672974]","[-0.07946577668190002, -0.09156180918216705, -0.453210711479187, 0.1274486929178238, -0.22788375616073608, 0.4723025858402252, 1.0]",1.9333332777023315,112,0,173,0
"[0.49482715129852295, -0.05707363411784172, 0.17897741496562958, 2.8944361209869385, 0.094532310962677, 0.8232779502868652, 0.0, 0.700440526008606]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013215839862823486]",6.133333206176758,13,1,361,0
"[0.48066237568855286, -0.05855587124824524, 0.19235797226428986, 2.913623094558716, 0.08830475807189941, 0.720412015914917, 0.0, 0.5286343693733215]","[-0.09983201324939728, -0.05348431318998337, 0.02741553820669651, 0.26011958718299866, -0.06794422119855881, -0.007506386376917362, 0.5407488942146301]",6.400000095367432,185,2,321,0
"[0.3821917474269867, -0.21429455280303955, 0.5198808312416077, -3.0972349643707275, -0.2485998421907425, -0.4984181821346283, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013215839862823486]",4.066666603088379,174,0,241,0
"[0.604640781879425, -0.05488593876361847, 0.2394849807024002, 2.899617910385132, -0.10350500792264938, -0.8945031762123108, 0.0, 0.0]","[-0.1339755803346634, -0.13742686808109283, -0.024254612624645233, 0.6725651025772095, 0.05394120514392853, 0.031709298491477966, 1.0]",12.533333778381348,30,2,242,0
"[0.39895743131637573, 0.11462675034999847, 0.2529591917991638, 2.7988929748535156, -0.09526079148054123, 1.4016810655593872, 0.0, 0.9867841601371765]","[0.009681539610028267, -0.07122506201267242, -0.06643246114253998, 0.04587786644697189, -0.20319686830043793, -0.17959877848625183, 0.21823346614837646]",6.0,25,0,192,0
"[0.478588730096817, -0.06184367462992668, 0.1944616436958313, 2.9180080890655518, 0.07803687453269958, 0.654337465763092, 0.0, 0.2466960847377777]","[0.047050055116415024, -0.058773577213287354, -0.11400973051786423, 0.08013439923524857, -0.00013266260793898255, -0.18817138671875, 0.8683215379714966]",15.600000381469727,165,1,480,0
"[0.5069037079811096, -0.007906462997198105, 0.2879209816455841, 2.823005199432373, 0.24290838837623596, 0.5011446475982666, 0.0, 0.0]","[-0.4004327356815338, 0.397693008184433, 0.34916552901268005, 0.04629778116941452, -0.6670668721199036, 0.4442286789417267, 0.0033039450645446777]",15.866666793823242,7,0,84,0
"[0.48666343092918396, -0.20249778032302856, 0.3620477318763733, -2.981644868850708, 0.01602143980562687, -0.9893775582313538, 0.0, 0.9383260011672974]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013215839862823486]",0.8666666746139526,107,1,162,0
"[0.34446245431900024, 0.10723208636045456, 0.43118715286254883, -3.088970422744751, 0.010313630104064941, 0.21553844213485718, 0.0, 0.0]","[0.14382033050060272, 0.04547470435500145, -0.0599064826965332, -0.14036765694618225, -0.07412192970514297, 0.3201477825641632, 0.03958958387374878]",10.666666984558105,100,0,219,0
"[0.49272698163986206, -0.05753352493047714, 0.1855451464653015, 2.8893039226531982, 0.09019296616315842, 0.8007627129554749, 0.0, 0.7885462641716003]","[-0.21659159660339355, -0.2814333736896515, -0.08163102716207504, -0.28409528732299805, 0.12012748420238495, -0.9512408971786499, 1.0]",1.2000000476837158,144,2,333,0
"[0.4296486973762512, -0.22116443514823914, 0.4475611448287964, -3.022597074508667, -0.04721818491816521, -0.8625659346580505, 0.0, 0.0]","[0.22355316579341888, 0.5037984251976013, -0.4816115200519562, -0.0070119271986186504, -0.21314279735088348, 0.40937522053718567, 0.0033039450645446777]",14.666666984558105,48,1,331,0
"[0.5292798280715942, 0.22899527847766876, 0.39068031311035156, 2.448538303375244, -0.41869086027145386, 1.4569435119628906, 0.0, 0.9867841601371765]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013215839862823486]",2.066666603088379,127,1,377,0
"[0.395908921957016, -0.30010828375816345, 0.33880555629730225, 3.028517484664917, -0.010152100585401058, -1.5802620649337769, 0.0, 0.5330396294593811]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",10.0,11,0,355,0
"[0.4861316382884979, -0.04226835444569588, 0.16421785950660706, 2.975923538208008, 0.09381771087646484, 0.9564352631568909, 0.0, 0.9867841601371765]","[-0.3529892861843109, 0.03745342046022415, 0.14661884307861328, -0.22614656388759613, -0.09740675985813141, 0.5926021933555603, 1.0]",3.799999952316284,161,0,387,0
"[0.4602862298488617, -0.24468261003494263, 0.36378687620162964, 3.1349470615386963, -0.0821782797574997, -1.29782235622406, 0.0, 0.9383260011672974]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.9333333373069763,9,2,194,0
"[0.4926412105560303, -0.049714840948581696, 0.16859355568885803, 2.9211626052856445, 0.10394501686096191, 0.9272095561027527, 0.0, 0.9867841601371765]","[0.4950049817562103, 0.1847926676273346, -0.17918148636817932, -0.2496153712272644, -0.03928554058074951, -0.9675478339195251, 1.0]",11.466666221618652,34,1,197,0
"[0.3852774202823639, -0.01389912236481905, 0.5402184128761292, 3.1341774463653564, -0.048299722373485565, 0.057575348764657974, 0.0, 0.0]","[0.24505886435508728, 0.5292794108390808, -0.2552589476108551, 0.2602885067462921, -0.3404732048511505, 0.10104554891586304, 0.0033039450645446777]",3.133333444595337,80,1,95,0
"[0.3990064859390259, 0.11445832997560501, 0.2529478669166565, 2.7985339164733887, -0.09385702013969421, 1.405135989189148, 0.0, 0.9867841601371765]","[0.2255764901638031, -0.36309099197387695, -0.03939342126250267, -0.060579705983400345, -0.0698252022266388, -0.9957181215286255, 1.0]",10.933333396911621,17,0,135,0
"[0.40846630930900574, -0.0405915342271328, 0.42322391271591187, -3.0522572994232178, -0.022828221321105957, -0.5132755041122437, 0.0, 0.0]","[0.41019368171691895, 0.07829570770263672, -0.34566864371299744, -0.1508515626192093, 0.11245976388454437, -0.5165544152259827, 1.0]",2.4000000953674316,41,1,108,0
"[0.4088311791419983, -0.2990719974040985, 0.35880982875823975, 3.114546775817871, -0.013058250769972801, -1.5572876930236816, 0.0, 0.9207048416137695]","[0.3388223946094513, 0.69275963306427, 0.2987324297428131, 0.5385904312133789, -0.2641684412956238, -0.24594025313854218, 0.0033039450645446777]",11.266666412353516,48,0,212,0
"[0.5573096871376038, -0.013328993692994118, 0.30703219771385193, 2.904486656188965, -0.2994471490383148, -0.8995347023010254, 0.0, 0.0]","[0.5962521433830261, 0.10974044352769852, -0.2623404264450073, -0.4086948335170746, -0.18668198585510254, -0.8933746814727783, 1.0]",6.599999904632568,179,1,66,0
"[0.39639556407928467, -0.3045358657836914, 0.3392893373966217, 3.0576066970825195, -0.008005739189684391, -1.6040955781936646, 0.0, 0.7929515242576599]","[0.29618290066719055, -0.33642640709877014, -0.06177755072712898, 0.017872529104351997, -0.012385783717036247, -0.999763548374176, 1.0]",8.466666221618652,54,1,78,0
"[0.5345813632011414, 0.23178312182426453, 0.387271523475647, 2.4489879608154297, -0.4180096983909607, 1.4631831645965576, 0.0, 0.9867841601371765]","[-0.13209892809391022, -0.19538187980651855, 0.12161237001419067, 0.0471181645989418, 0.48606598377227783, 0.0458090715110302, 1.0]",5.733333110809326,148,0,280,0
"[0.5275150537490845, -0.004877282306551933, 0.3558640480041504, 2.970463991165161, -0.2844190299510956, -0.7456069588661194, 0.0, 0.0]","[0.10961920022964478, 0.2192404866218567, 0.11137343943119049, -0.0004825473588425666, -0.15118955075740814, 0.4957025647163391, 0.046368420124053955]",1.3333333730697632,58,0,89,0
"[0.4401491582393646, -0.21823735535144806, 0.43102481961250305, -2.989333152770996, 0.01265291590243578, -0.9318841695785522, 0.0, 0.0]","[0.009554382413625717, 0.0811072364449501, 0.12261229753494263, 0.032032713294029236, -0.16750282049179077, 0.24587948620319366, 0.05223923921585083]",1.2000000476837158,12,0,284,0
"[0.4758789837360382, -0.23328813910484314, 0.3664056062698364, -3.1188905239105225, -0.09444782882928848, -1.2299928665161133, 0.0, 0.9383260011672974]","[-0.033884670585393906, 0.03894022852182388, -0.04502806067466736, 0.1878959685564041, -0.17905716598033905, 0.28824031352996826, 0.015418529510498047]",13.933333396911621,84,1,325,0
"[0.6597378849983215, 0.24910838901996613, 0.4072365462779999, 3.088395357131958, -0.256611704826355, 0.5749372243881226, 0.0, 0.0]","[-0.16659307479858398, -0.0642443597316742, 0.038761962205171585, 0.44466516375541687, 0.2331458032131195, 0.3056478202342987, 1.0]",1.6666666269302368,139,1,231,0
"[0.4345256984233856, -0.014045331627130508, 0.4788537621498108, 3.010653257369995, 0.0730639100074768, 0.11872266232967377, 0.0, 0.0]","[0.49951526522636414, 0.5427781343460083, 0.22238075733184814, 0.8030304908752441, 0.09837786853313446, -0.5877617001533508, 0.0033039450645446777]",12.733333587646484,9,0,122,0
"[0.6047441363334656, -0.052482254803180695, 0.23939867317676544, 2.89325213432312, -0.11682411283254623, -0.9022000432014465, 0.0, 0.0]","[0.04761708155274391, -0.007924292236566544, -0.10790890455245972, -0.004179802723228931, -0.043908774852752686, 0.30994874238967896, 0.3520393967628479]",10.066666603088379,13,0,424,0
"[0.4718201160430908, -0.010077020153403282, 0.4024916887283325, 2.8956797122955322, 0.21127480268478394, 0.2134239822626114, 0.0, 0.0]","[0.3160824179649353, -0.04075232148170471, -0.10618175566196442, -0.18650449812412262, 0.15015681087970734, -0.029157690703868866, 1.0]",1.0,11,1,106,0
"[0.634389340877533, 0.3363165259361267, 0.4052678942680359, 2.8365561962127686, -0.688080370426178, 0.7719637155532837, 0.0, 0.9867841601371765]","[-0.12268487364053726, -0.05897987261414528, 0.06093849986791611, 0.2460104376077652, -0.07029983401298523, 0.02515420876443386, 0.8447136878967285]",3.5999999046325684,60,0,175,0
"[0.6090604662895203, -0.023442411795258522, 0.24693098664283752, 2.888176679611206, -0.30275747179985046, -1.0004349946975708, 0.0, 0.0]","[0.004484240896999836, 0.00014992766955401748, 0.08642122149467468, 0.017499232664704323, -0.17639389634132385, 0.10758300870656967, 0.056282877922058105]",11.733333587646484,56,1,246,0
"[0.6497153639793396, 0.3547322750091553, 0.3692808151245117, -2.821927547454834, -0.34693092107772827, 0.5670973062515259, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013215839862823486]",3.866666555404663,39,0,181,0
"[0.39901283383369446, 0.11443514376878738, 0.252938836812973, 2.7986879348754883, -0.09434007853269577, 1.4037113189697266, 0.0, 0.9867841601371765]","[0.12527361512184143, -0.15906453132629395, -0.08823654800653458, -0.012152992188930511, 0.12070319056510925, -0.2796582579612732, 0.8558319211006165]",8.333333015441895,47,0,50,0
"[0.4956129789352417, -0.008209223859012127, 0.32742154598236084, 2.8447890281677246, 0.29496365785598755, 0.3566722571849823, 0.0, 0.0]","[-0.11955839395523071, -0.33154332637786865, 0.20727381110191345, -0.9340906143188477, -0.3254786431789398, -0.1467597633600235, 1.0]",7.933333396911621,18,0,492,0
"[0.5840777158737183, -0.008612725883722305, 0.27024558186531067, 2.8968214988708496, -0.3002842664718628, -0.9444262385368347, 0.0, 0.0]","[0.0284236092120409, -0.0036414170172065496, -0.05489703267812729, 0.05366240814328194, -0.039485856890678406, 0.302458792924881, 0.41252994537353516]",3.066666603088379,138,0,83,0
"[0.36870864033699036, -0.2484036386013031, 0.3777342736721039, 3.0692009925842285, -0.05167020857334137, -1.4463486671447754, 0.0, 0.0]","[0.3306800127029419, -0.013954329304397106, -0.1439528912305832, -0.005247758701443672, -0.1260755956172943, -0.2930153012275696, 1.0]",2.4666666984558105,117,1,415,0
"[0.40539178252220154, -0.016598407179117203, 0.4246024787425995, -3.0477280616760254, -0.008505148813128471, -0.40454092621803284, 0.0, 0.0]","[-0.22081483900547028, 0.051237910985946655, 0.30169400572776794, 0.29761672019958496, 0.1547510176897049, 0.07126254588365555, 0.0033039450645446777]",7.800000190734863,194,0,10,0
"[0.3852744996547699, -0.013900269754230976, 0.5402030348777771, 3.1341850757598877, -0.04823005944490433, 0.05758044123649597, 0.0, 0.0]","[0.06563796103000641, 0.19756504893302917, 0.13830094039440155, 0.047201357781887054, -0.1548987329006195, 0.44591015577316284, 0.0504000186920166]",6.866666793823242,143,0,428,0
"[0.3665221631526947, -0.2228839248418808, 0.39006340503692627, 3.0882625579833984, -0.07061619311571121, -1.3806153535842896, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013215839862823486]",10.666666984558105,22,0,410,0
"[0.4554479718208313, -0.24056066572666168, 0.3784712851047516, -3.1277732849121094, -0.052872784435749054, -1.3307889699935913, 0.0, 0.933920681476593]","[0.0948801040649414, -0.002959790173918009, -0.09519527107477188, -0.09075437486171722, -0.08250805735588074, 0.38622888922691345, 0.18382340669631958]",8.399999618530273,189,1,456,0
"[0.4082409739494324, -0.06499689072370529, 0.4204612076282501, -3.0662004947662354, -0.03412166237831116, -0.6206591725349426, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",2.5333333015441895,123,1,290,0
"[0.5340903401374817, -0.008616096340119839, 0.34759190678596497, 2.9542102813720703, -0.29275792837142944, -0.784855842590332, 0.0, 0.0]","[-0.08110729604959488, 0.00028401182498782873, -0.10112190991640091, 0.30067044496536255, 0.008212234824895859, 0.30096134543418884, 0.015418529510498047]",0.3333333432674408,152,2,488,0
"[0.6232427954673767, 0.3049563467502594, 0.4101594090461731, 2.7917468547821045, -0.6825137734413147, 0.8333741426467896, 0.0, 0.9867841601371765]","[-0.07777813076972961, -0.34190624952316284, -0.11819256842136383, -0.25334492325782776, 0.03903769329190254, -0.966588020324707, 1.0]",4.666666507720947,231,1,217,0
"[0.422879695892334, -0.01515244785696268, 0.4964519739151001, 3.0450220108032227, 0.040937650948762894, 0.09644647687673569, 0.0, 0.0]","[0.04545466601848602, -0.09442508965730667, -0.08469092100858688, -0.14211323857307434, -0.018403181806206703, 0.1796409636735916, 0.01651984453201294]",0.7333333492279053,78,0,77,0
"[0.5680012106895447, -0.010579212568700314, 0.2882816791534424, 2.8952486515045166, -0.29452571272850037, -0.9253484606742859, 0.0, 0.0]","[-0.050771236419677734, -0.37466365098953247, -0.127250537276268, -0.24742566049098969, 0.020117593929171562, -0.9686980247497559, 1.0]",2.5999999046325684,86,1,473,0
"[0.3990125358104706, 0.11442657560110092, 0.25295573472976685, 2.7984607219696045, -0.09363057464361191, 1.4056793451309204, 0.0, 0.9867841601371765]","[0.509916365146637, -0.020411916077136993, -0.2865835726261139, -0.39271730184555054, 0.08796650916337967, -0.8488448858261108, 1.0]",6.5333333015441895,62,2,359,0
"[0.42331963777542114, 0.1308189481496811, 0.2774929404258728, 2.7221338748931885, -0.16983821988105774, 1.4007158279418945, 0.0, 0.9867841601371765]","[-0.12222204357385635, -0.06198287010192871, 0.10731205344200134, -0.1676296591758728, 0.3606697618961334, 0.04497383162379265, 1.0]",0.20000000298023224,230,1,49,0
"[0.5870112776756287, 0.2555004954338074, 0.38687440752983093, 2.6390743255615234, -0.5847750306129456, 1.1124087572097778, 0.0, 0.9867841601371765]","[0.022485028952360153, -0.011348034255206585, -0.029986513778567314, 0.04066302254796028, -0.0444083996117115, 0.25427529215812683, 0.37605172395706177]",11.399999618530273,197,1,349,0
"[0.40302446484565735, -0.09991155564785004, 0.41604140400886536, -3.0990207195281982, -0.04816842079162598, -0.780756950378418, 0.0, 0.0]","[-0.01276862807571888, 0.027742788195610046, -0.02339782565832138, 0.12441283464431763, -0.14283959567546844, 0.3622411787509918, 0.015418529510498047]",3.3333332538604736,37,1,54,0
"[0.5021203756332397, -0.01128139067441225, 0.31415003538131714, 2.8648836612701416, 0.30473461747169495, 0.39453479647636414, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",6.266666889190674,85,0,346,0
"[0.6292189359664917, 0.3200124502182007, 0.4086121618747711, 2.8214592933654785, -0.6887423396110535, 0.7895391583442688, 0.0, 0.9867841601371765]","[0.03411506116390228, -0.08058177679777145, -0.11049632728099823, -0.10176331549882889, 0.015395360067486763, 0.13556456565856934, 0.015418529510498047]",10.466666221618652,150,0,299,0
"[0.5623393058776855, 0.23996640741825104, 0.3851742446422577, 2.5286107063293457, -0.5209348201751709, 1.2965583801269531, 0.0, 0.9867841601371765]","[-0.08082907646894455, -0.19423101842403412, -0.10481137037277222, 0.15753088891506195, -0.13702258467674255, 0.27894896268844604, 0.8952385187149048]",13.133333206176758,51,1,148,0
"[0.487423837184906, -0.20808404684066772, 0.3664189577102661, -3.033560037612915, -0.030463075265288353, -1.0008862018585205, 0.0, 0.9383260011672974]","[0.4617203176021576, 0.5105393528938293, 0.1638423204421997, 0.8106205463409424, 0.16483964025974274, -0.5618916749954224, 0.0033039450645446777]",11.933333396911621,66,0,274,0
"[0.5679061412811279, 0.022716380655765533, 0.43939629197120667, 3.019066333770752, -0.4691411256790161, 0.10130421817302704, 0.0, 0.0]","[0.04130898043513298, -0.006068115122616291, -0.09465980529785156, 0.04037284106016159, -0.04398813471198082, 0.33189430832862854, 0.35863780975341797]",4.0,20,0,411,0
"[0.38654825091362, -0.2159116566181183, 0.5177189707756042, -3.097747802734375, -0.24194371700286865, -0.5112881064414978, 0.0, 0.0]","[-0.2460412085056305, -0.538814127445221, 0.24130098521709442, -0.8728899955749512, -0.40648314356803894, -0.26987868547439575, 1.0]",2.3333332538604736,46,2,79,0
"[0.5519533753395081, -0.013587444089353085, 0.31728002429008484, 2.9136850833892822, -0.3023805618286133, -0.8784075379371643, 0.0, 0.0]","[-0.1264565885066986, -0.2862262725830078, -0.07698904722929001, -0.2500734031200409, 0.0401008278131485, -0.967396080493927, 1.0]",1.7333333492279053,88,2,358,0
"[0.38524457812309265, -0.013894885778427124, 0.5397204160690308, 3.1342673301696777, -0.047091417014598846, 0.057596027851104736, 0.0, 0.0]","[0.020137354731559753, -0.05959238111972809, -0.062454912811517715, 0.0471855066716671, -0.1694088876247406, -0.1861630380153656, 0.30066078901290894]",8.466666221618652,76,0,72,0
"[0.4024336338043213, -0.005042265634983778, 0.4247695803642273, -3.04931640625, -0.003899008734151721, -0.3503263294696808, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",15.333333015441895,106,2,196,0
"[0.48590803146362305, -0.2118615061044693, 0.3666188418865204, -3.065012216567993, -0.050207335501909256, -1.0035878419876099, 0.0, 0.9383260011672974]","[0.4761992394924164, 0.023349184542894363, -0.3597329258918762, -0.3493203818798065, 0.0617319792509079, -0.7557092905044556, 1.0]",3.2666666507720947,128,1,396,0
"[0.6050044298171997, -0.04450247436761856, 0.23789529502391815, 2.8748250007629395, -0.1641564965248108, -0.9353300929069519, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",4.266666889190674,30,2,205,0
